season,date,tournament,rank,player,putts_per_round,total_putts,total_rounds
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),15,Martin Trainer,27.75,111,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),15,Bo Van Pelt,27.75,111,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),15,Jhonattan Vegas,27.75,111,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),15,Danny Willett,27.75,111,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),15,Fabrizio Zanotti,27.75,111,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),21,Sangmoon Bae,28.0,112,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),21,Charley Hoffman,28.0,112,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),21,Alex Smalley,28.0,112,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),24,Mark Anderson,28.25,113,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),24,Padraig Harrington,28.25,113,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),24,David Lingmerth,28.25,113,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),24,Peter Uihlein,28.25,113,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),24,Tim Wilkinson,28.25,113,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),29,Bronson Burgoon,28.5,114,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),29,Emiliano Grillo,28.5,114,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),29,Richard Johnson,28.5,114,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),29,Graeme McDowell,28.5,114,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),29,Adam Schenk,28.5,114,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),29,Robby Shelton,28.5,114,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),35,Roberto Castro,28.75,115,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),35,Rhein Gibson,28.75,115,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),35,Nate Lashley,28.75,115,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),35,Tom Lewis,28.75,115,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),35,Parker McLachlin,28.75,115,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),35,Roger Sloan,28.75,115,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),41,Ryan Brehm,29.0,116,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),41,Sebastian Cappelen,29.0,116,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),41,Lee Hodges,29.0,116,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),41,Charles Howell III,29.0,116,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),41,Tyler McCumber,29.0,116,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),41,Chase Seiffert,29.0,116,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),41,Justin Suh,29.0,116,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),48,Jonathan Byrd,29.25,117,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),48,Thomas Detry,29.25,117,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),48,Stephan Jaeger,29.25,117,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),48,Troy Merritt,29.25,117,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),48,Hudson Swafford,29.25,117,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),48,Ben Taylor,29.25,117,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),48,D.J. Trahan,29.25,117,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),55,Joseph Bramlett,29.5,118,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),55,Will Gordon,29.5,118,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),55,Sepp Straka,29.5,118,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),55,Brian Stuard,29.5,118,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),59,Aaron Baddeley,29.75,119,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),59,Brice Garnett,29.75,119,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),59,Pat Perez,29.75,119,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),59,Wes Roach,29.75,119,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),63,Patrick Rodgers,30.0,120,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),63,Greyson Sigg,30.0,120,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),63,J.J. Spaun,30.0,120,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),66,Tyler Duncan,30.25,121,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),67,Fabián Gómez,30.5,122,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),68,Retief Goosen,30.75,123,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),69,Seamus Power,31.0,124,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),70,Scott Harrington,31.25,125,4
2021,2021-03-28,Corales Puntacana Resort & Club Championship (2021),70,Grayson Murray,31.25,125,4
2021,2021-04-04,Valero Texas Open,1,Jordan Spieth,24.5,98,4
2021,2021-04-04,Valero Texas Open,2,Sebastian Cappelen,25.5,102,4
2021,2021-04-04,Valero Texas Open,3,Brandt Snedeker,25.75,103,4
2021,2021-04-04,Valero Texas Open,4,Vaughn Taylor,26.25,105,4
2021,2021-04-04,Valero Texas Open,4,Camilo Villegas,26.25,105,4
2021,2021-04-04,Valero Texas Open,6,Anirban Lahiri,26.5,106,4
2021,2021-04-04,Valero Texas Open,7,Joel Dahmen,26.75,107,4
2021,2021-04-04,Valero Texas Open,7,Chesson Hadley,26.75,107,4
2021,2021-04-04,Valero Texas Open,7,Padraig Harrington,26.75,107,4
2021,2021-04-04,Valero Texas Open,7,Charley Hoffman,26.75,107,4
2021,2021-04-04,Valero Texas Open,7,Rory Sabbatini,26.75,107,4
2021,2021-04-04,Valero Texas Open,12,Rickie Fowler,27.0,108,4
2021,2021-04-04,Valero Texas Open,12,Adam Hadwin,27.0,108,4
2021,2021-04-04,Valero Texas Open,12,Troy Merritt,27.0,108,4
2021,2021-04-04,Valero Texas Open,12,Sepp Straka,27.0,108,4
2021,2021-04-04,Valero Texas Open,16,Beau Hossler,27.25,109,4
2021,2021-04-04,Valero Texas Open,16,Kelly Kraft,27.25,109,4
2021,2021-04-04,Valero Texas Open,16,Martin Trainer,27.25,109,4
2021,2021-04-04,Valero Texas Open,16,Cameron Tringale,27.25,109,4
2021,2021-04-04,Valero Texas Open,20,Keegan Bradley,27.5,110,4
2021,2021-04-04,Valero Texas Open,20,Tyler Duncan,27.5,110,4
2021,2021-04-04,Valero Texas Open,20,Branden Grace,27.5,110,4
2021,2021-04-04,Valero Texas Open,20,K.H. Lee,27.5,110,4
2021,2021-04-04,Valero Texas Open,20,Luke List,27.5,110,4
2021,2021-04-04,Valero Texas Open,20,Denny McCarthy,27.5,110,4
2021,2021-04-04,Valero Texas Open,20,Keith Mitchell,27.5,110,4
2021,2021-04-04,Valero Texas Open,20,Sebastián Muñoz,27.5,110,4
2021,2021-04-04,Valero Texas Open,20,Charl Schwartzel,27.5,110,4
2021,2021-04-04,Valero Texas Open,20,Kevin Stadler,27.5,110,4
2021,2021-04-04,Valero Texas Open,20,Brendan Steele,27.5,110,4
2021,2021-04-04,Valero Texas Open,20,Vince Whaley,27.5,110,4
2021,2021-04-04,Valero Texas Open,20,Gary Woodland,27.5,110,4
2021,2021-04-04,Valero Texas Open,33,Sam Fidone,27.75,111,4
2021,2021-04-04,Valero Texas Open,33,Sung Kang,27.75,111,4
2021,2021-04-04,Valero Texas Open,33,Chris Kirk,27.75,111,4
2021,2021-04-04,Valero Texas Open,33,Matt Kuchar,27.75,111,4
2021,2021-04-04,Valero Texas Open,33,Hideki Matsuyama,27.75,111,4
2021,2021-04-04,Valero Texas Open,33,Graeme McDowell,27.75,111,4
2021,2021-04-04,Valero Texas Open,39,Brandon Hagy,28.0,112,4
2021,2021-04-04,Valero Texas Open,39,Si Woo Kim,28.0,112,4
2021,2021-04-04,Valero Texas Open,39,Ben Martin,28.0,112,4
2021,2021-04-04,Valero Texas Open,39,Doc Redman,28.0,112,4
2021,2021-04-04,Valero Texas Open,39,D.J. Trahan,28.0,112,4
2021,2021-04-04,Valero Texas Open,39,Matt Wallace,28.0,112,4
2021,2021-04-04,Valero Texas Open,45,Abraham Ancer,28.25,113,4
2021,2021-04-04,Valero Texas Open,45,Rafael Campos,28.25,113,4
2021,2021-04-04,Valero Texas Open,45,Cameron Champ,28.25,113,4
2021,2021-04-04,Valero Texas Open,45,Lanto Griffin,28.25,113,4
2021,2021-04-04,Valero Texas Open,45,Martin Laird,28.25,113,4
2021,2021-04-04,Valero Texas Open,45,S.Y. Noh,28.25,113,4
2021,2021-04-04,Valero Texas Open,45,Nick Taylor,28.25,113,4
2021,2021-04-04,Valero Texas Open,45,Erik van Rooyen,28.25,113,4
2021,2021-04-04,Valero Texas Open,53,K.J. Choi,28.5,114,4
2021,2021-04-04,Valero Texas Open,53,Lucas Glover,28.5,114,4
2021,2021-04-04,Valero Texas Open,53,Tom Hoge,28.5,114,4
2021,2021-04-04,Valero Texas Open,56,Corey Conners,28.75,115,4
2021,2021-04-04,Valero Texas Open,56,Patton Kizzire,28.75,115,4
2021,2021-04-04,Valero Texas Open,56,Tain Lee,28.75,115,4
2021,2021-04-04,Valero Texas Open,56,Ryan Palmer,28.75,115,4
2021,2021-04-04,Valero Texas Open,56,Scottie Scheffler,28.75,115,4
2021,2021-04-04,Valero Texas Open,56,Kyle Stanley,28.75,115,4
2021,2021-04-04,Valero Texas Open,56,Bo Van Pelt,28.75,115,4
2021,2021-04-04,Valero Texas Open,63,Rafa Cabrera Bello,29.0,116,4
2021,2021-04-04,Valero Texas Open,63,Doug Ghim,29.0,116,4
2021,2021-04-04,Valero Texas Open,63,Tom Lewis,29.0,116,4
2021,2021-04-04,Valero Texas Open,63,Chase Seiffert,29.0,116,4
2021,2021-04-04,Valero Texas Open,63,Scott Stallings,29.0,116,4
2021,2021-04-04,Valero Texas Open,63,Jimmy Walker,29.0,116,4
2021,2021-04-04,Valero Texas Open,69,Joseph Bramlett,29.25,117,4
2021,2021-04-04,Valero Texas Open,69,Will Gordon,29.25,117,4
2021,2021-04-04,Valero Texas Open,69,Greyson Sigg,29.25,117,4
2021,2021-04-04,Valero Texas Open,69,Kris Ventura,29.25,117,4
2021,2021-04-04,Valero Texas Open,73,Cam Davis,29.5,118,4
2021,2021-04-04,Valero Texas Open,73,John Huh,29.5,118,4
2021,2021-04-04,Valero Texas Open,73,Ryan Moore,29.5,118,4
2021,2021-04-04,Valero Texas Open,73,Matthew NeSmith,29.5,118,4
2021,2021-04-04,Valero Texas Open,77,Pat Perez,30.0,120,4
2021,2021-04-04,Valero Texas Open,78,Aaron Wise,30.25,121,4
2021,2021-04-11,Masters Tournament (2021),1,José María Olazábal,26.25,105,4
2021,2021-04-11,Masters Tournament (2021),2,Tony Finau,26.75,107,4
2021,2021-04-11,Masters Tournament (2021),2,Ian Poulter,26.75,107,4
2021,2021-04-11,Masters Tournament (2021),2,Patrick Reed,26.75,107,4
2021,2021-04-11,Masters Tournament (2021),5,Kevin Na,27.25,109,4
2021,2021-04-11,Masters Tournament (2021),6,Viktor Hovland,27.75,111,4
2021,2021-04-11,Masters Tournament (2021),7,Christiaan Bezuidenhout,28.0,112,4
2021,2021-04-11,Masters Tournament (2021),8,Abraham Ancer,28.25,113,4
2021,2021-04-11,Masters Tournament (2021),8,Webb Simpson,28.25,113,4
2021,2021-04-11,Masters Tournament (2021),10,Tyrrell Hatton,28.5,114,4
2021,2021-04-11,Masters Tournament (2021),10,Billy Horschel,28.5,114,4
2021,2021-04-11,Masters Tournament (2021),10,Marc Leishman,28.5,114,4
2021,2021-04-11,Masters Tournament (2021),10,Hideki Matsuyama,28.5,114,4
2021,2021-04-11,Masters Tournament (2021),10,Henrik Stenson,28.5,114,4
2021,2021-04-11,Masters Tournament (2021),15,Si Woo Kim,28.75,115,4
2021,2021-04-11,Masters Tournament (2021),16,Ryan Palmer,29.0,116,4
2021,2021-04-11,Masters Tournament (2021),17,Stewart Cink,29.25,117,4
2021,2021-04-11,Masters Tournament (2021),17,Brian Harman,29.25,117,4
2021,2021-04-11,Masters Tournament (2021),17,Jason Kokrak,29.25,117,4
2021,2021-04-11,Masters Tournament (2021),17,Robert MacIntyre,29.25,117,4
2021,2021-04-11,Masters Tournament (2021),17,Xander Schauffele,29.25,117,4
2021,2021-04-11,Masters Tournament (2021),17,Justin Thomas,29.25,117,4
2021,2021-04-11,Masters Tournament (2021),17,Gary Woodland,29.25,117,4
2021,2021-04-11,Masters Tournament (2021),24,Harris English,29.5,118,4
2021,2021-04-11,Masters Tournament (2021),24,Francesco Molinari,29.5,118,4
2021,2021-04-11,Masters Tournament (2021),24,Michael Thompson,29.5,118,4
2021,2021-04-11,Masters Tournament (2021),27,Matt Jones,29.75,119,4
2021,2021-04-11,Masters Tournament (2021),27,Shane Lowry,29.75,119,4
2021,2021-04-11,Masters Tournament (2021),27,Justin Rose,29.75,119,4
2021,2021-04-11,Masters Tournament (2021),27,Brendon Todd,29.75,119,4
2021,2021-04-11,Masters Tournament (2021),27,Matt Wallace,29.75,119,4
2021,2021-04-11,Masters Tournament (2021),27,Bernd Wiesberger,29.75,119,4
2021,2021-04-11,Masters Tournament (2021),33,Jon Rahm,30.0,120,4
2021,2021-04-11,Masters Tournament (2021),33,Scottie Scheffler,30.0,120,4
2021,2021-04-11,Masters Tournament (2021),33,Cameron Smith,30.0,120,4
2021,2021-04-11,Masters Tournament (2021),33,Will Zalatoris,30.0,120,4
2021,2021-04-11,Masters Tournament (2021),37,Paul Casey,30.25,121,4
2021,2021-04-11,Masters Tournament (2021),37,Cameron Champ,30.25,121,4
2021,2021-04-11,Masters Tournament (2021),37,Mackenzie Hughes,30.25,121,4
2021,2021-04-11,Masters Tournament (2021),37,Martin Laird,30.25,121,4
2021,2021-04-11,Masters Tournament (2021),37,Collin Morikawa,30.25,121,4
2021,2021-04-11,Masters Tournament (2021),37,Charl Schwartzel,30.25,121,4
2021,2021-04-11,Masters Tournament (2021),37,Jordan Spieth,30.25,121,4
2021,2021-04-11,Masters Tournament (2021),44,Bryson DeChambeau,30.5,122,4
2021,2021-04-11,Masters Tournament (2021),44,Matt Fitzpatrick,30.5,122,4
2021,2021-04-11,Masters Tournament (2021),44,Sebastián Muñoz,30.5,122,4
2021,2021-04-11,Masters Tournament (2021),44,Adam Scott,30.5,122,4
2021,2021-04-11,Masters Tournament (2021),44,Bubba Watson,30.5,122,4
2021,2021-04-11,Masters Tournament (2021),49,Phil Mickelson,30.75,123,4
2021,2021-04-11,Masters Tournament (2021),49,Joaquin Niemann,30.75,123,4
2021,2021-04-11,Masters Tournament (2021),49,Louis Oosthuizen,30.75,123,4
2021,2021-04-11,Masters Tournament (2021),52,Corey Conners,31.0,124,4
2021,2021-04-11,Masters Tournament (2021),53,Tommy Fleetwood,31.75,127,4
2021,2021-04-11,Masters Tournament (2021),53,Jim Herman,31.75,127,4
2021,2021-04-18,RBC Heritage,1,Brian Harman,25.25,101,4
2021,2021-04-18,RBC Heritage,1,Charles Howell III,25.25,101,4
2021,2021-04-18,RBC Heritage,3,Maverick McNealy,25.5,102,4
2021,2021-04-18,RBC Heritage,3,Ian Poulter,25.5,102,4
2021,2021-04-18,RBC Heritage,5,Cameron Smith,25.75,103,4
2021,2021-04-18,RBC Heritage,6,Cam Davis,26.0,104,4
2021,2021-04-18,RBC Heritage,6,Camilo Villegas,26.0,104,4
2021,2021-04-18,RBC Heritage,8,Matt Fitzpatrick,26.25,105,4
2021,2021-04-18,RBC Heritage,8,Charley Hoffman,26.25,105,4
2021,2021-04-18,RBC Heritage,8,Sung Kang,26.25,105,4
2021,2021-04-18,RBC Heritage,8,Denny McCarthy,26.25,105,4
2021,2021-04-18,RBC Heritage,8,Brandt Snedeker,26.25,105,4
2021,2021-04-18,RBC Heritage,8,Michael Thompson,26.25,105,4
2021,2021-04-18,RBC Heritage,8,Kevin Tway,26.25,105,4
2021,2021-04-18,RBC Heritage,15,Harry Higgs,26.5,106,4
2021,2021-04-18,RBC Heritage,15,Dustin Johnson,26.5,106,4
2021,2021-04-18,RBC Heritage,15,Matt Kuchar,26.5,106,4
2021,2021-04-18,RBC Heritage,15,Brian Stuard,26.5,106,4
2021,2021-04-18,RBC Heritage,15,Danny Willett,26.5,106,4
2021,2021-04-18,RBC Heritage,15,Will Zalatoris,26.5,106,4
2021,2021-04-18,RBC Heritage,21,Branden Grace,26.75,107,4
2021,2021-04-18,RBC Heritage,21,Chris Kirk,26.75,107,4
2021,2021-04-18,RBC Heritage,21,Adam Schenk,26.75,107,4
2021,2021-04-18,RBC Heritage,21,Brendon Todd,26.75,107,4
2021,2021-04-18,RBC Heritage,21,Harold Varner III,26.75,107,4
2021,2021-04-18,RBC Heritage,26,Billy Horschel,27.0,108,4
2021,2021-04-18,RBC Heritage,26,Sungjae Im,27.0,108,4
2021,2021-04-18,RBC Heritage,26,Andrew Landry,27.0,108,4
2021,2021-04-18,RBC Heritage,29,Stewart Cink,27.25,109,4
2021,2021-04-18,RBC Heritage,29,Robert MacIntyre,27.25,109,4
2021,2021-04-18,RBC Heritage,31,Tyrrell Hatton,27.5,110,4
2021,2021-04-18,RBC Heritage,31,Mackenzie Hughes,27.5,110,4
2021,2021-04-18,RBC Heritage,31,Shane Lowry,27.5,110,4
2021,2021-04-18,RBC Heritage,31,Matt Wallace,27.5,110,4
2021,2021-04-18,RBC Heritage,35,Christiaan Bezuidenhout,27.75,111,4
2021,2021-04-18,RBC Heritage,35,Lucas Glover,27.75,111,4
2021,2021-04-18,RBC Heritage,35,Tom Hoge,27.75,111,4
2021,2021-04-18,RBC Heritage,38,Emiliano Grillo,28.0,112,4
2021,2021-04-18,RBC Heritage,38,Scott Harrington,28.0,112,4
2021,2021-04-18,RBC Heritage,38,K.H. Lee,28.0,112,4
2021,2021-04-18,RBC Heritage,38,Alex Noren,28.0,112,4
2021,2021-04-18,RBC Heritage,38,Chase Seiffert,28.0,112,4
2021,2021-04-18,RBC Heritage,38,Robert Streb,28.0,112,4
2021,2021-04-18,RBC Heritage,44,Daniel Berger,28.25,113,4
2021,2021-04-18,RBC Heritage,44,Wesley Bryan,28.25,113,4
2021,2021-04-18,RBC Heritage,44,Corey Conners,28.25,113,4
2021,2021-04-18,RBC Heritage,44,Dylan Frittelli,28.25,113,4
2021,2021-04-18,RBC Heritage,44,Russell Henley,28.25,113,4
2021,2021-04-18,RBC Heritage,44,Tom Lewis,28.25,113,4
2021,2021-04-18,RBC Heritage,44,Scott Piercy,28.25,113,4
2021,2021-04-18,RBC Heritage,44,Webb Simpson,28.25,113,4
2021,2021-04-18,RBC Heritage,44,Kevin Streelman,28.25,113,4
2021,2021-04-18,RBC Heritage,53,Si Woo Kim,28.5,114,4
2021,2021-04-18,RBC Heritage,53,Ryan Moore,28.5,114,4
2021,2021-04-18,RBC Heritage,55,Abraham Ancer,28.75,115,4
2021,2021-04-18,RBC Heritage,55,Doug Ghim,28.75,115,4
2021,2021-04-18,RBC Heritage,57,Sam Burns,29.0,116,4
2021,2021-04-18,RBC Heritage,57,Wyndham Clark,29.0,116,4
2021,2021-04-18,RBC Heritage,59,Rory Sabbatini,29.25,117,4
2021,2021-04-18,RBC Heritage,60,Collin Morikawa,29.5,118,4
2021,2021-04-18,RBC Heritage,60,Lee Westwood,29.5,118,4
2021,2021-04-18,RBC Heritage,62,Luke List,29.75,119,4
2021,2021-04-18,RBC Heritage,62,Sepp Straka,29.75,119,4
2021,2021-04-18,RBC Heritage,64,Brice Garnett,30.0,120,4
2021,2021-04-18,RBC Heritage,65,Matthew NeSmith,30.25,121,4
2021,2021-05-02,Valspar Championship,1,Vaughn Taylor,24.5,98,4
2021,2021-05-02,Valspar Championship,2,Sam Burns,24.75,99,4
2021,2021-05-02,Valspar Championship,3,Joaquin Niemann,25.0,100,4
2021,2021-05-02,Valspar Championship,4,Viktor Hovland,25.25,101,4
2021,2021-05-02,Valspar Championship,4,Cameron Tringale,25.25,101,4
2021,2021-05-02,Valspar Championship,6,Abraham Ancer,25.5,102,4
2021,2021-05-02,Valspar Championship,6,Max Homa,25.5,102,4
2021,2021-05-02,Valspar Championship,6,Ian Poulter,25.5,102,4
2021,2021-05-02,Valspar Championship,9,Tyler Duncan,25.75,103,4
2021,2021-05-02,Valspar Championship,9,Charles Howell III,25.75,103,4
2021,2021-05-02,Valspar Championship,9,Alex Noren,25.75,103,4
2021,2021-05-02,Valspar Championship,9,Camilo Villegas,25.75,103,4
2021,2021-05-02,Valspar Championship,13,"Ted Potter, Jr.",26.0,104,4
2021,2021-05-02,Valspar Championship,13,Bo Van Pelt,26.0,104,4
2021,2021-05-02,Valspar Championship,15,Corey Conners,26.25,105,4
2021,2021-05-02,Valspar Championship,15,Kevin Na,26.25,105,4
2021,2021-05-02,Valspar Championship,15,Louis Oosthuizen,26.25,105,4
2021,2021-05-02,Valspar Championship,18,Lucas Glover,26.5,106,4
2021,2021-05-02,Valspar Championship,19,Joseph Bramlett,26.75,107,4
2021,2021-05-02,Valspar Championship,20,Scott Brown,27.0,108,4
2021,2021-05-02,Valspar Championship,20,Bronson Burgoon,27.0,108,4
2021,2021-05-02,Valspar Championship,20,Scottie Scheffler,27.0,108,4
2021,2021-05-02,Valspar Championship,20,Brandt Snedeker,27.0,108,4
2021,2021-05-02,Valspar Championship,20,Kyle Stanley,27.0,108,4
2021,2021-05-02,Valspar Championship,25,Byeong Hun An,27.25,109,4
2021,2021-05-02,Valspar Championship,25,Charley Hoffman,27.25,109,4
2021,2021-05-02,Valspar Championship,25,Zach Johnson,27.25,109,4
2021,2021-05-02,Valspar Championship,25,Patton Kizzire,27.25,109,4
2021,2021-05-02,Valspar Championship,25,Russell Knox,27.25,109,4
2021,2021-05-02,Valspar Championship,25,Troy Merritt,27.25,109,4
2021,2021-05-02,Valspar Championship,25,J.T. Poston,27.25,109,4
2021,2021-05-02,Valspar Championship,25,Jhonattan Vegas,27.25,109,4
2021,2021-05-02,Valspar Championship,25,Jimmy Walker,27.25,109,4
2021,2021-05-02,Valspar Championship,25,Vince Whaley,27.25,109,4
2021,2021-05-02,Valspar Championship,35,Keegan Bradley,27.5,110,4
2021,2021-05-02,Valspar Championship,35,J.B. Holmes,27.5,110,4
2021,2021-05-02,Valspar Championship,35,Beau Hossler,27.5,110,4
2021,2021-05-02,Valspar Championship,35,Chase Koepka,27.5,110,4
2021,2021-05-02,Valspar Championship,35,Tom Lewis,27.5,110,4
2021,2021-05-02,Valspar Championship,35,Doc Redman,27.5,110,4
2021,2021-05-02,Valspar Championship,35,Scott Stallings,27.5,110,4
2021,2021-05-02,Valspar Championship,35,Henrik Stenson,27.5,110,4
2021,2021-05-02,Valspar Championship,35,Bubba Watson,27.5,110,4
2021,2021-05-02,Valspar Championship,44,Sungjae Im,27.75,111,4
2021,2021-05-02,Valspar Championship,44,Peter Uihlein,27.75,111,4
2021,2021-05-02,Valspar Championship,46,Michael Gligic,28.0,112,4
2021,2021-05-02,Valspar Championship,46,Brandon Hagy,28.0,112,4
2021,2021-05-02,Valspar Championship,46,Dustin Johnson,28.0,112,4
2021,2021-05-02,Valspar Championship,46,Jason Kokrak,28.0,112,4
2021,2021-05-02,Valspar Championship,46,Hank Lebioda,28.0,112,4
2021,2021-05-02,Valspar Championship,46,Danny Lee,28.0,112,4
2021,2021-05-02,Valspar Championship,46,Ryan Moore,28.0,112,4
2021,2021-05-02,Valspar Championship,53,Wesley Bryan,28.5,114,4
2021,2021-05-02,Valspar Championship,53,K.H. Lee,28.5,114,4
2021,2021-05-02,Valspar Championship,53,Denny McCarthy,28.5,114,4
2021,2021-05-02,Valspar Championship,53,Ryan Palmer,28.5,114,4
2021,2021-05-02,Valspar Championship,53,Pat Perez,28.5,114,4
2021,2021-05-02,Valspar Championship,58,Luke Donald,28.75,115,4
2021,2021-05-02,Valspar Championship,58,Kramer Hickok,28.75,115,4
2021,2021-05-02,Valspar Championship,58,Henrik Norlander,28.75,115,4
2021,2021-05-02,Valspar Championship,61,Charl Schwartzel,29.0,116,4
2021,2021-05-02,Valspar Championship,62,Justin Thomas,29.25,117,4
2021,2021-05-02,Valspar Championship,63,Jason Dufner,29.5,118,4
2021,2021-05-02,Valspar Championship,64,Paul Casey,29.75,119,4
2021,2021-05-02,Valspar Championship,65,Wyndham Clark,30.0,120,4
2021,2021-05-02,Valspar Championship,65,Branden Grace,30.0,120,4
2021,2021-05-02,Valspar Championship,65,Adam Schenk,30.0,120,4
2021,2021-05-02,Valspar Championship,68,Matthew NeSmith,30.25,121,4
2021,2021-05-02,Valspar Championship,69,Keith Mitchell,30.5,122,4
2021,2021-05-09,Wells Fargo Championship,1,Brian Harman,26.25,105,4
2021,2021-05-09,Wells Fargo Championship,2,Hunter Mahan,26.75,107,4
2021,2021-05-09,Wells Fargo Championship,3,Talor Gooch,27.5,110,4
2021,2021-05-09,Wells Fargo Championship,3,Carlos Ortiz,27.5,110,4
2021,2021-05-09,Wells Fargo Championship,5,Phil Mickelson,27.75,111,4
2021,2021-05-09,Wells Fargo Championship,6,Scott Piercy,28.0,112,4
2021,2021-05-09,Wells Fargo Championship,6,Patrick Reed,28.0,112,4
2021,2021-05-09,Wells Fargo Championship,6,Kevin Tway,28.0,112,4
2021,2021-05-09,Wells Fargo Championship,6,Matt Wallace,28.0,112,4
2021,2021-05-09,Wells Fargo Championship,10,Bryson DeChambeau,28.25,113,4
2021,2021-05-09,Wells Fargo Championship,10,Zach Johnson,28.25,113,4
2021,2021-05-09,Wells Fargo Championship,10,Satoshi Kodaira,28.25,113,4
2021,2021-05-09,Wells Fargo Championship,10,Matthew NeSmith,28.25,113,4
2021,2021-05-09,Wells Fargo Championship,10,Brian Stuard,28.25,113,4
2021,2021-05-09,Wells Fargo Championship,10,Gary Woodland,28.25,113,4
2021,2021-05-09,Wells Fargo Championship,16,Emiliano Grillo,28.5,114,4
2021,2021-05-09,Wells Fargo Championship,16,Viktor Hovland,28.5,114,4
2021,2021-05-09,Wells Fargo Championship,16,Luke List,28.5,114,4
2021,2021-05-09,Wells Fargo Championship,16,J.J. Spaun,28.5,114,4
2021,2021-05-09,Wells Fargo Championship,20,Joel Dahmen,28.75,115,4
2021,2021-05-09,Wells Fargo Championship,20,Lanto Griffin,28.75,115,4
2021,2021-05-09,Wells Fargo Championship,20,Patton Kizzire,28.75,115,4
2021,2021-05-09,Wells Fargo Championship,20,K.H. Lee,28.75,115,4
2021,2021-05-09,Wells Fargo Championship,20,Ryan Moore,28.75,115,4
2021,2021-05-09,Wells Fargo Championship,20,Sean O'Hair,28.75,115,4
2021,2021-05-09,Wells Fargo Championship,20,Roger Sloan,28.75,115,4
2021,2021-05-09,Wells Fargo Championship,20,Johnson Wagner,28.75,115,4
2021,2021-05-09,Wells Fargo Championship,28,Keegan Bradley,29.0,116,4
2021,2021-05-09,Wells Fargo Championship,28,Wyndham Clark,29.0,116,4
2021,2021-05-09,Wells Fargo Championship,28,Harris English,29.0,116,4
